pintr_dif,O_sd,C_sd,E_sd,A_sd,N_sd,male,leeftijd,oplzon,ideology,ay09a018,ay09b018,cp09b024,cp09b034,cp09b044,cp09b054,cp09b059,cp09b064,cp09b069,cp09b029rc,cp09b039rc,cp09b049rc
1,0.015334965714716276,-0.19276153309016442,-0.13358761736896796,0.12659731907943253,0.7735235282699945,0,60,4,5,4,3,4,4,3,4,3,2,4,4,3,4
2,0.11793464336510097,0.09286570329461427,-0.7689564314401122,-0.4894335503882258,0.16947616945045924,1,39,4,8,6,4,4,4,4,3,3,4,4,3,3,4
1,0.11793464336510097,-0.47838876947494313,-0.13358761736896796,-0.18141811565439664,-0.43457118936907596,1,65,6,4,6,5,4,4,4,4,1,4,3,4,4,4
1,-0.3950637448868225,-0.002343375500311962,-0.6101142279223261,-1.002792608277941,0.6980176084175526,0,28,5,4,4,3,3,2,3,4,2,4,3,3,3,4
2,-0.6002631001875919,-0.9544341634495742,0.8194656037377483,-1.002792608277941,0.47149984886022683,1,63,2,2,7,5,2,4,3,2,1,4,4,3,3,3
1,-0.08726471193566841,-0.9544341634495742,0.18409678966660414,-0.38676173881028275,0.6980176084175526,0,18,4,4,4,3,3,5,3,3,2,4,2,4,4,4
1,0.9387320645681785,0.5689110972692454,0.025254586148818092,-0.797448985122055,-0.7365948687788436,1,54,6,4,4,3,5,4,4,4,4,4,5,5,5,4
0,0.11793464336510097,-0.002343375500311962,-0.371850922645647,-0.38676173881028275,0.9245353679748782,0,68,2,7,5,5,3,3,3,4,3,4,4,4,4,4
1,0.11793464336510097,0.5689110972692454,0.025254586148818092,0.3319409422353186,-0.2080534298117503,0,31,5,7,4,3,4,3,3,4,3,3,3,4,5,4
0,0.32313399866587034,0.09286570329461427,-0.21300871912786096,0.12659731907943253,0.09397024959801732,1,62,2,5,5,5,4,4,4,3,3,5,3,3,4,5
-2,0.5283333539666397,0.09286570329461427,0.5812022984610692,0.22926913065737559,0.018464329745575422,0,66,3,5,1,3,4,3,4,5,2,4,4,5,4,5
1,0.9387320645681785,-0.002343375500311962,0.4223600949432832,0.8453000001250339,-0.8121007886312855,1,53,5,4,6,5,5,5,5,5,2,4,5,4,4,5
1,0.11793464336510097,-0.47838876947494313,-1.1660619402345773,0.22926913065737559,0.6225116885651106,1,36,4,7,7,6,5,4,3,4,4,3,3,3,3,4
0,0.22053432101548567,0.2832838608844667,-0.292429820886754,0.22926913065737559,0.09397024959801732,1,48,2,3,2,2,4,4,4,4,2,4,4,4,3,4
0,-1.1132614884395153,-0.5735978482698694,-1.2454830419934702,-0.4894335503882258,-0.8121007886312855,0,53,2,NA,1,1,3,3,3,3,1,2,3,2,1,3
0,0.5283333539666397,0.7593292548590979,-0.054166515610074926,-0.18141811565439664,-0.7365948687788436,1,63,2,5,4,4,4,5,4,4,1,4,5,4,4,5
0,-0.18986438958605312,-0.5735978482698694,-0.530693126163433,0.22926913065737559,-0.3590652695166341,0,45,6,4,5,5,4,2,3,4,3,4,3,4,3,3
-2,0.32313399866587034,0.09286570329461427,0.26351789142549714,0.4346127538132617,-0.5100771092215178,1,19,2,NA,1,3,3,4,4,4,3,4,5,3,3,5
0,0.7335327092674091,-0.6688069270647956,-0.054166515610074926,0.5372845653912047,0.7735235282699945,0,21,4,5,1,1,4,5,4,5,1,4,4,5,5,5
0,-0.08726471193566841,0.2832838608844667,0.6606234002199622,0.12659731907943253,0.018464329745575422,1,64,3,8,5,5,5,3,4,4,3,3,4,2,2,4
-1,0.11793464336510097,0.4737020184743192,0.26351789142549714,-0.5921053619661688,-0.6610889489264017,1,54,2,0,3,4,4,4,4,4,2,4,4,4,3,3
0,0.015334965714716276,0.2832838608844667,0.5812022984610692,0.4346127538132617,-0.28355934966419216,0,32,4,NA,1,1,3,3,4,4,1,4,4,4,4,4
0,-0.4976634225372072,-0.28797061188509065,0.025254586148818092,-0.797448985122055,-0.1325475099593084,1,37,2,7,2,2,3,3,3,4,2,3,3,3,3,3
-1,-0.18986438958605312,-1.240061399834353,-0.292429820886754,-1.208136231433827,-1.0386185481886112,1,25,5,7,3,4,5,4,3,4,3,2,4,3,2,3
0,0.425733676316255,0.1880747820895405,0.18409678966660414,-0.18141811565439664,-0.9631126283361693,1,35,6,6,5,5,4,4,3,4,3,4,4,4,4,5
0,0.22053432101548567,0.2832838608844667,0.18409678966660414,0.5372845653912047,-0.3590652695166341,0,29,4,7,5,5,4,4,4,4,2,4,4,4,4,3
0,-0.08726471193566841,-0.7640160058597218,0.025254586148818092,-0.28408992723233967,0.3959939290077849,1,52,5,8,5,5,3,4,3,4,4,3,3,3,3,4
1,0.5283333539666397,0.2832838608844667,0.4223600949432832,-0.18141811565439664,-0.43457118936907596,1,68,5,7,5,4,5,4,4,4,3,4,4,4,4,4
0,-0.2924640672364378,0.09286570329461427,0.025254586148818092,0.12659731907943253,0.16947616945045924,1,64,3,5,3,3,4,3,4,4,2,3,3,3,3,3
-1,-0.2924640672364378,0.5689110972692454,0.26351789142549714,-0.18141811565439664,-0.3590652695166341,0,55,5,7,3,4,4,1,4,4,2,4,4,3,2,4
0,0.11793464336510097,1.1401655700388027,0.4223600949432832,1.05064362328092,-0.43457118936907596,0,57,4,4,4,4,5,2,3,5,1,5,5,3,3,4
0,-0.08726471193566841,-0.47838876947494313,-0.13358761736896796,0.02392550750148947,-0.1325475099593084,0,48,5,5,4,4,4,2,3,4,3,3,3,4,4,4
1,-0.6002631001875919,-1.1448523210394268,-0.21300871912786096,-0.900120796699998,0.6980176084175526,0,18,4,NA,2,1,3,3,3,3,3,3,3,2,3,3
0,0.11793464336510097,-0.09755245429523819,0.18409678966660414,0.12659731907943253,-0.28355934966419216,1,52,2,6,6,6,3,4,4,4,3,4,4,3,3,4
-1,-0.18986438958605312,-0.002343375500311962,-0.6895353296812191,0.12659731907943253,-0.3590652695166341,0,63,6,4,4,5,4,2,3,4,3,4,3,4,4,2
-2,-0.6002631001875919,-0.002343375500311962,0.10467568790771112,0.12659731907943253,-0.43457118936907596,1,70,2,8,4,6,3,2,2,3,2,3,3,4,4,3
0,0.425733676316255,0.8545383336540241,-0.054166515610074926,0.22926913065737559,-0.43457118936907596,0,82,2,4,5,5,4,4,4,5,2,4,4,4,3,5
0,0.425733676316255,0.9497474124489503,-0.8483775331990051,-0.07874630407645358,0.09397024959801732,1,55,5,7,6,6,4,4,5,3,2,4,5,4,4,4
1,-0.2924640672364378,0.1880747820895405,-0.530693126163433,0.4346127538132617,0.3959939290077849,0,56,2,6,5,4,4,3,3,4,2,3,3,3,3,4
2,0.5283333539666397,-0.28797061188509065,-0.292429820886754,0.02392550750148947,1.4530768069419715,0,51,5,5,5,3,5,3,3,5,4,3,3,5,4,5
0,-0.6002631001875919,-0.3831796906800169,-0.371850922645647,0.02392550750148947,-0.1325475099593084,1,34,2,NA,2,2,3,2,4,2,1,4,4,3,3,3
1,0.9387320645681785,0.2832838608844667,0.26351789142549714,-0.38676173881028275,-0.6610889489264017,1,24,6,NA,5,4,5,5,4,4,3,4,5,4,5,5
0,-0.2924640672364378,-0.002343375500311962,0.025254586148818092,-0.28408992723233967,0.09397024959801732,0,40,4,NA,4,4,3,3,3,4,3,4,3,3,3,3
-1,-0.6002631001875919,1.0449564912438765,0.8194656037377483,1.05064362328092,0.47149984886022683,0,57,2,NA,2,3,3,4,3,3,1,4,3,2,2,4
0,-0.4976634225372072,0.1880747820895405,-0.371850922645647,-0.4894335503882258,-0.3590652695166341,1,78,3,6,5,5,3,2,3,3,3,3,3,4,3,3
1,-0.18986438958605312,-0.19276153309016442,-0.292429820886754,-0.4894335503882258,0.3959939290077849,0,42,2,NA,2,1,3,3,4,3,3,3,4,3,3,4
2,-0.3950637448868225,-0.002343375500311962,-0.6101142279223261,-0.28408992723233967,-0.1325475099593084,1,21,7,NA,5,3,2,4,4,2,2,4,4,1,4,4
0,-0.6002631001875919,-0.47838876947494313,-0.6101142279223261,-0.07874630407645358,-0.05704159010686648,0,40,4,4,5,5,3,3,3,3,2,3,3,2,3,4
2,-0.6002631001875919,-0.09755245429523819,0.5017811967021762,0.22926913065737559,-0.3590652695166341,0,40,2,5,3,1,3,3,3,3,1,3,3,3,3,4
2,0.015334965714716276,0.2832838608844667,-0.371850922645647,-0.28408992723233967,0.47149984886022683,0,43,3,7,5,3,4,4,3,3,3,4,4,3,3,4
1,-0.8054624554883613,-0.28797061188509065,-0.6895353296812191,-0.900120796699998,0.32048800915534303,1,59,2,7,4,3,2,2,3,3,3,4,2,2,3,3
1,-0.08726471193566841,-0.3831796906800169,-0.292429820886754,-0.38676173881028275,0.018464329745575422,1,63,5,7,7,6,4,2,3,4,3,4,3,3,4,4
1,0.32313399866587034,-0.28797061188509065,-0.054166515610074926,-0.18141811565439664,0.32048800915534303,1,45,5,7,6,5,4,5,5,3,3,4,4,3,3,4
0,0.7335327092674091,-0.47838876947494313,0.5017811967021762,0.7426281885470909,-0.05704159010686648,0,32,4,NA,1,1,4,5,4,5,3,4,5,4,3,5
0,-0.4976634225372072,0.37849293967939296,-0.6101142279223261,0.22926913065737559,-0.1325475099593084,1,80,4,6,6,6,2,4,2,4,3,4,3,2,3,3
0,-0.18986438958605312,0.2832838608844667,0.025254586148818092,0.6399563769691478,0.6980176084175526,0,28,5,8,2,2,3,4,3,4,1,4,4,3,3,4
0,-0.3950637448868225,-0.19276153309016442,0.10467568790771112,-0.4894335503882258,0.24498208930290113,0,42,4,4,4,4,4,3,3,3,3,3,3,3,3,3
-2,-0.3950637448868225,-1.0496432422445006,0.025254586148818092,-0.18141811565439664,-0.3590652695166341,0,37,4,5,3,5,4,3,2,4,2,2,4,3,3,4
1,-0.3950637448868225,-0.002343375500311962,0.10467568790771112,0.3319409422353186,0.6980176084175526,0,38,4,6,3,2,3,3,3,4,3,3,3,3,3,3
0,-0.08726471193566841,-0.28797061188509065,0.025254586148818092,0.12659731907943253,0.9245353679748782,1,54,5,3,6,6,4,4,2,4,3,4,2,4,3,4
0,0.425733676316255,-0.28797061188509065,0.18409678966660414,-0.18141811565439664,-0.43457118936907596,1,19,2,5,2,2,4,4,3,4,4,4,4,4,4,4
0,-0.2924640672364378,0.2832838608844667,-0.054166515610074926,0.5372845653912047,-0.6610889489264017,0,40,2,NA,1,1,2,2,3,4,3,4,3,3,3,5
1,0.11793464336510097,-0.002343375500311962,0.8194656037377483,0.5372845653912047,-0.05704159010686648,0,18,4,8,3,2,4,4,4,4,2,4,4,4,4,2
2,0.015334965714716276,-0.09755245429523819,0.025254586148818092,-0.38676173881028275,0.018464329745575422,1,56,4,2,5,3,3,3,4,4,3,3,4,4,3,4
2,-0.3950637448868225,-0.6688069270647956,0.4223600949432832,-0.38676173881028275,-0.2080534298117503,0,21,1,NA,4,2,3,4,3,3,1,3,3,3,3,5
-1,-0.4976634225372072,-0.28797061188509065,-1.0072197367167912,-0.38676173881028275,0.32048800915534303,1,62,1,3,4,5,4,3,3,2,1,1,3,5,4,4
1,0.015334965714716276,-0.3831796906800169,0.26351789142549714,-1.002792608277941,-0.5100771092215178,1,20,5,7,2,1,4,2,4,5,2,4,4,3,3,4
0,0.5283333539666397,0.1880747820895405,-0.21300871912786096,-0.07874630407645358,-0.3590652695166341,1,62,7,2,6,6,4,4,4,4,3,4,4,4,5,4
-2,0.22053432101548567,-0.3831796906800169,0.18409678966660414,-0.28408992723233967,0.32048800915534303,1,46,4,7,1,3,4,4,4,4,3,4,4,3,3,4
0,0.11793464336510097,0.2832838608844667,0.5017811967021762,0.22926913065737559,0.16947616945045924,0,29,5,8,2,2,4,2,4,4,3,4,3,4,4,4
1,0.11793464336510097,0.5689110972692454,0.7400445019788553,0.3319409422353186,0.09397024959801732,0,41,2,6,2,1,3,3,3,4,3,4,3,5,3,5
-1,0.22053432101548567,0.37849293967939296,-0.054166515610074926,0.6399563769691478,-0.05704159010686648,0,49,4,5,4,5,4,4,4,3,3,4,3,3,4,5
4,-0.6002631001875919,-0.19276153309016442,-0.6895353296812191,-0.28408992723233967,0.09397024959801732,1,42,5,7,6,2,3,2,3,4,2,4,3,3,2,3
1,0.32313399866587034,-0.09755245429523819,0.26351789142549714,-0.4894335503882258,-0.28355934966419216,1,49,5,6,5,4,4,5,4,4,2,5,4,3,3,4
0,-0.4976634225372072,-0.6688069270647956,-0.21300871912786096,-0.900120796699998,0.32048800915534303,1,21,4,NA,1,1,3,3,3,3,3,3,3,3,3,3
0,-0.4976634225372072,0.6641201760641716,0.4223600949432832,-0.18141811565439664,0.47149984886022683,0,55,2,5,3,3,4,2,4,2,2,4,4,2,2,4
0,-0.7028627778379766,-0.47838876947494313,-1.1660619402345773,0.4346127538132617,0.9245353679748782,0,24,4,NA,1,1,2,2,3,4,2,3,3,3,3,3
2,-0.2924640672364378,0.09286570329461427,-0.530693126163433,-0.28408992723233967,0.3959939290077849,0,38,4,5,4,2,3,3,3,4,3,4,3,3,3,3
-5,-0.08726471193566841,0.09286570329461427,0.025254586148818092,0.12659731907943253,0.018464329745575422,0,76,2,NA,1,6,4,4,4,4,3,4,4,2,2,3
0,0.6309330316170244,0.8545383336540241,0.4223600949432832,0.7426281885470909,-0.5855830290739598,0,32,5,2,4,4,5,3,4,5,3,5,4,4,3,5
1,-0.4976634225372072,-0.7640160058597218,0.3429389931843902,-0.28408992723233967,-0.28355934966419216,1,77,2,NA,3,2,3,4,3,3,2,2,3,3,3,4
0,0.11793464336510097,-0.002343375500311962,0.18409678966660414,0.12659731907943253,-0.5855830290739598,1,24,4,NA,5,5,2,4,3,4,3,4,4,4,3,5
0,-0.08726471193566841,0.7593292548590979,0.5017811967021762,0.7426281885470909,-0.5855830290739598,1,57,2,6,5,5,4,5,3,4,2,4,3,4,3,2
0,0.11793464336510097,-0.002343375500311962,0.26351789142549714,0.3319409422353186,-0.05704159010686648,0,44,4,NA,3,3,3,4,4,3,2,4,4,4,4,4
1,-0.18986438958605312,0.09286570329461427,-0.21300871912786096,-0.38676173881028275,0.09397024959801732,0,67,2,2,4,3,4,3,3,4,3,4,3,3,3,3
0,0.015334965714716276,-0.28797061188509065,-0.21300871912786096,0.12659731907943253,0.24498208930290113,0,57,3,NA,1,1,5,4,4,4,2,4,4,2,3,3
2,-0.6002631001875919,-0.19276153309016442,-0.6101142279223261,-0.07874630407645358,0.9245353679748782,0,60,5,4,4,2,3,2,3,3,2,5,2,3,3,3
0,0.11793464336510097,0.09286570329461427,0.025254586148818092,0.22926913065737559,-0.28355934966419216,0,64,2,6,5,5,4,4,3,4,3,4,4,4,2,4
0,0.9387320645681785,-0.6688069270647956,-0.45127202440454,0.5372845653912047,0.32048800915534303,1,58,5,4,6,6,4,5,4,4,3,4,5,5,5,5
0,-0.6002631001875919,0.5689110972692454,-0.6895353296812191,0.02392550750148947,-0.3590652695166341,1,91,2,5,2,2,3,3,3,4,1,4,3,2,2,4
0,0.5283333539666397,0.5689110972692454,0.3429389931843902,0.3319409422353186,0.3959939290077849,0,61,2,8,4,4,4,4,3,4,4,5,4,4,4,4
1,0.015334965714716276,0.6641201760641716,0.10467568790771112,0.8453000001250339,-0.5100771092215178,0,68,2,0,4,3,3,4,3,4,1,4,5,4,2,5
2,0.6309330316170244,-0.28797061188509065,-0.7689564314401122,0.5372845653912047,1.075547207679762,1,32,2,0,7,5,4,5,4,5,3,5,5,5,4,1
2,-0.4976634225372072,0.09286570329461427,0.025254586148818092,-0.18141811565439664,0.16947616945045924,0,29,4,NA,4,2,3,3,3,3,2,4,3,3,3,3
0,0.015334965714716276,0.5689110972692454,-0.292429820886754,-0.5921053619661688,-0.2080534298117503,1,48,5,5,5,5,4,2,3,5,2,3,3,5,4,4
1,0.11793464336510097,-0.002343375500311962,-0.371850922645647,0.12659731907943253,-0.5100771092215178,0,23,5,5,3,2,2,4,4,4,1,4,4,4,4,5
0,0.5283333539666397,0.1880747820895405,0.5812022984610692,0.3319409422353186,-0.1325475099593084,1,57,6,1,6,6,4,5,4,4,3,4,4,4,4,4
0,0.11793464336510097,0.09286570329461427,-0.45127202440454,-0.38676173881028275,0.32048800915534303,1,25,5,NA,5,5,4,4,3,4,4,3,3,4,3,4
-1,-0.18986438958605312,0.09286570329461427,-0.21300871912786096,0.22926913065737559,0.09397024959801732,0,63,2,NA,3,4,3,5,3,4,3,3,3,3,3,3
1,0.32313399866587034,0.5689110972692454,0.26351789142549714,0.4346127538132617,0.3959939290077849,0,51,3,4,4,3,4,3,4,4,4,4,4,3,4,4
1,0.22053432101548567,0.2832838608844667,0.3429389931843902,-0.18141811565439664,0.6980176084175526,1,60,6,6,5,4,4,4,3,4,4,3,3,4,4,4
0,0.9387320645681785,0.5689110972692454,0.025254586148818092,0.02392550750148947,0.3959939290077849,0,22,5,9,5,5,5,4,4,5,4,5,4,5,4,4
0,-0.2924640672364378,0.7593292548590979,0.8988867054966413,0.6399563769691478,-0.28355934966419216,1,51,5,8,5,5,4,4,4,4,1,4,4,3,2,2
-1,-0.908062133138746,-0.09755245429523819,-0.530693126163433,0.02392550750148947,0.16947616945045924,1,76,4,2,3,4,3,2,2,2,3,4,2,2,3,3
1,-0.3950637448868225,0.09286570329461427,0.10467568790771112,0.3319409422353186,0.09397024959801732,1,65,2,9,6,5,3,3,4,4,2,3,3,3,3,3
0,-0.7028627778379766,0.1880747820895405,-0.13358761736896796,-0.07874630407645358,-0.28355934966419216,1,73,5,8,1,1,4,2,3,3,2,4,2,4,1,3
1,0.015334965714716276,0.5689110972692454,-0.292429820886754,-1.002792608277941,-0.1325475099593084,1,35,4,NA,5,4,4,4,4,4,3,4,4,4,2,2
1,-0.2924640672364378,-0.3831796906800169,-0.21300871912786096,0.02392550750148947,0.8490294481224363,1,61,2,NA,4,3,3,2,3,3,3,4,3,4,4,3
0,0.11793464336510097,0.5689110972692454,0.10467568790771112,0.3319409422353186,-0.5100771092215178,0,58,4,6,5,5,3,3,3,4,4,4,4,3,3,5
1,-0.4976634225372072,-0.6688069270647956,0.025254586148818092,0.02392550750148947,0.16947616945045924,1,43,5,5,6,5,3,3,3,3,3,3,3,3,3,3
2,-0.6002631001875919,-0.3831796906800169,-0.292429820886754,0.22926913065737559,-0.05704159010686648,0,44,2,7,5,3,2,3,3,2,2,3,4,2,4,4
1,0.015334965714716276,-0.5735978482698694,-0.292429820886754,-0.28408992723233967,-0.3590652695166341,1,57,6,4,6,5,4,4,3,4,2,4,3,4,3,4
-1,-0.3950637448868225,0.4737020184743192,0.025254586148818092,0.02392550750148947,0.018464329745575422,0,74,2,7,3,4,3,4,4,5,1,4,4,1,1,4
2,-0.3950637448868225,-0.9544341634495742,0.025254586148818092,-0.797448985122055,0.16947616945045924,1,18,4,NA,5,3,3,4,3,3,3,4,3,3,2,3
0,-0.2924640672364378,0.2832838608844667,1.1371500107733203,0.5372845653912047,0.018464329745575422,0,62,2,5,1,1,4,3,4,3,1,3,3,4,3,4
0,0.11793464336510097,0.9497474124489503,0.10467568790771112,0.3319409422353186,-0.5100771092215178,1,62,6,3,6,6,4,3,3,4,2,3,3,5,4,5
0,0.22053432101548567,-0.09755245429523819,0.5017811967021762,0.02392550750148947,1.0000412878273202,1,43,3,NA,1,1,4,3,4,5,3,5,4,3,3,3
1,0.32313399866587034,-0.3831796906800169,-0.8483775331990051,-1.105464419855884,0.3959939290077849,1,34,4,6,4,3,4,4,4,3,3,4,4,4,4,4
1,0.015334965714716276,0.37849293967939296,0.26351789142549714,0.22926913065737559,0.24498208930290113,0,42,3,6,4,3,4,3,3,4,4,3,4,3,3,4
0,-0.6002631001875919,-0.3831796906800169,-0.371850922645647,-0.5921053619661688,0.09397024959801732,1,24,7,NA,1,1,4,5,3,4,4,3,3,1,1,1
-1,-0.3950637448868225,-0.5735978482698694,-0.292429820886754,-0.5921053619661688,-0.28355934966419216,1,62,4,3,5,6,3,3,3,4,3,3,3,4,3,2
0,0.22053432101548567,0.09286570329461427,-0.292429820886754,0.7426281885470909,0.32048800915534303,0,55,4,NA,1,1,4,4,4,4,2,4,5,3,3,4
2,0.6309330316170244,0.9497474124489503,0.8988867054966413,0.02392550750148947,-0.1325475099593084,1,39,4,7,4,2,5,4,4,4,4,4,4,3,4,5
2,0.11793464336510097,-0.7640160058597218,-0.292429820886754,-0.28408992723233967,0.9245353679748782,0,34,5,8,4,2,4,4,4,5,4,5,4,1,3,2
0,0.22053432101548567,-0.28797061188509065,0.18409678966660414,0.4346127538132617,-0.1325475099593084,0,52,3,6,3,3,4,3,4,4,3,4,4,4,4,3
3,0.5283333539666397,0.7593292548590979,0.6606234002199622,0.4346127538132617,-1.189630387893495,1,55,5,NA,4,1,5,3,4,5,3,3,4,5,3,5
0,0.11793464336510097,-0.28797061188509065,0.4223600949432832,0.02392550750148947,-0.2080534298117503,0,34,4,7,2,2,4,4,3,4,3,3,3,4,4,4
-2,-0.18986438958605312,-0.002343375500311962,-0.054166515610074926,0.02392550750148947,0.6980176084175526,0,32,3,NA,1,3,4,4,4,4,3,4,4,3,2,1
-2,-0.08726471193566841,-1.0496432422445006,0.8194656037377483,0.947971811702977,1.226559047384646,1,52,2,5,2,4,5,5,5,5,1,5,5,1,1,1
2,0.22053432101548567,0.09286570329461427,0.025254586148818092,0.22926913065737559,-0.43457118936907596,0,31,4,6,4,2,3,3,4,5,2,4,3,4,4,5
0,0.6309330316170244,0.6641201760641716,-0.13358761736896796,0.22926913065737559,-1.0386185481886112,1,40,4,6,4,4,4,5,4,5,2,4,4,4,4,5
0,-0.18986438958605312,-0.28797061188509065,-0.6895353296812191,0.02392550750148947,0.09397024959801732,0,56,2,NA,1,1,4,3,3,4,3,4,3,3,3,3
1,0.11793464336510097,-0.47838876947494313,-0.371850922645647,-0.38676173881028275,-0.28355934966419216,1,72,5,7,6,5,5,3,4,4,2,4,3,4,4,3
0,-0.4976634225372072,-0.6688069270647956,-0.292429820886754,-0.797448985122055,0.09397024959801732,1,42,4,5,2,2,3,3,3,3,3,2,3,3,5,2
2,0.22053432101548567,0.09286570329461427,0.10467568790771112,0.4346127538132617,0.16947616945045924,1,30,6,4,3,1,4,4,3,4,4,4,3,3,4,4
2,-0.08726471193566841,-0.19276153309016442,-0.054166515610074926,-0.07874630407645358,0.018464329745575422,1,46,4,5,5,3,3,3,4,4,2,4,4,3,3,4
-1,0.015334965714716276,0.8545383336540241,-0.292429820886754,0.22926913065737559,-0.2080534298117503,0,56,2,5,2,3,4,3,4,4,1,4,4,4,2,5
2,-0.4976634225372072,-0.19276153309016442,0.10467568790771112,-0.18141811565439664,-0.3590652695166341,0,32,4,4,5,3,4,2,3,4,2,3,3,3,3,3
1,0.5283333539666397,0.37849293967939296,0.5017811967021762,0.12659731907943253,-0.1325475099593084,0,59,2,7,7,6,4,5,5,4,2,3,5,4,3,5
-2,-0.6002631001875919,0.9497474124489503,0.8988867054966413,0.7426281885470909,0.3959939290077849,0,73,2,7,3,5,5,2,5,4,5,2,2,1,1,2
0,-0.3950637448868225,-0.7640160058597218,-0.371850922645647,0.22926913065737559,0.16947616945045924,1,20,5,6,3,3,2,4,3,3,2,3,3,4,3,4
0,-0.2924640672364378,-0.19276153309016442,0.4223600949432832,0.3319409422353186,-0.28355934966419216,0,77,2,5,5,5,3,4,3,3,3,4,3,3,3,3
2,-0.08726471193566841,0.37849293967939296,0.4223600949432832,0.02392550750148947,-0.3590652695166341,1,38,4,5,5,3,4,4,4,4,2,3,4,3,2,4
0,0.7335327092674091,-0.19276153309016442,0.8988867054966413,0.5372845653912047,-0.8876067084837274,1,40,5,6,6,6,4,5,4,4,3,4,4,5,4,5
0,-0.7028627778379766,0.2832838608844667,-0.21300871912786096,0.02392550750148947,0.47149984886022683,0,69,5,6,2,2,4,2,3,4,1,4,3,2,2,3
3,-0.3950637448868225,0.37849293967939296,-0.371850922645647,0.22926913065737559,0.09397024959801732,0,63,4,1,5,2,3,3,4,4,1,4,3,3,3,3
-1,-0.18986438958605312,0.2832838608844667,-0.45127202440454,0.12659731907943253,-0.3590652695166341,0,55,2,6,2,3,4,3,3,4,3,4,3,3,3,3
-1,0.11793464336510097,0.1880747820895405,-0.6101142279223261,-0.18141811565439664,-0.2080534298117503,1,39,2,7,4,5,2,3,4,4,3,4,4,4,4,4
1,0.22053432101548567,-0.28797061188509065,-0.054166515610074926,0.02392550750148947,-0.5100771092215178,0,87,2,4,2,1,4,4,5,4,2,4,4,3,3,4
0,0.32313399866587034,0.5689110972692454,-0.371850922645647,0.22926913065737559,-0.3590652695166341,1,31,3,NA,5,5,5,3,4,5,3,4,3,5,3,3
0,0.6309330316170244,0.5689110972692454,0.6606234002199622,-0.18141811565439664,-0.6610889489264017,0,50,6,6,5,5,5,5,4,4,4,4,5,4,5,1
-4,1.0413317422185633,-1.0496432422445006,0.5812022984610692,-2.0295107240573715,-1.1141244680410531,1,18,4,3,1,5,4,5,5,5,2,4,5,5,5,5
0,-1.1132614884395153,-1.1448523210394268,-0.6101142279223261,-0.694777173544112,0.018464329745575422,0,71,4,NA,2,2,2,2,2,3,2,3,2,3,2,3
-1,-0.2924640672364378,0.2832838608844667,-0.21300871912786096,0.947971811702977,0.5470057687126687,0,19,5,NA,4,5,4,4,2,5,2,4,1,3,3,4
3,0.11793464336510097,-0.19276153309016442,0.3429389931843902,-0.28408992723233967,-0.3590652695166341,1,45,2,7,6,3,4,3,4,4,2,4,4,4,3,4
-1,0.7335327092674091,0.7593292548590979,0.26351789142549714,-0.07874630407645358,-1.0386185481886112,1,52,4,4,4,5,4,5,4,5,2,3,4,5,5,5
1,-0.18986438958605312,-0.19276153309016442,-0.6895353296812191,-0.38676173881028275,-0.3590652695166341,0,69,5,NA,3,2,4,3,3,3,3,4,3,3,3,4
1,-0.6002631001875919,0.1880747820895405,-0.530693126163433,-0.4894335503882258,0.16947616945045924,0,39,2,NA,4,3,2,3,3,3,2,3,3,3,3,4
1,0.22053432101548567,1.0449564912438765,-0.13358761736896796,0.6399563769691478,-0.3590652695166341,0,46,4,7,5,4,4,5,3,4,3,4,3,3,3,5
1,0.32313399866587034,-0.002343375500311962,0.10467568790771112,0.5372845653912047,-0.8121007886312855,0,65,6,9,7,6,4,4,3,4,3,4,3,4,5,4
0,0.015334965714716276,0.09286570329461427,-0.054166515610074926,0.4346127538132617,-0.1325475099593084,0,38,4,4,4,4,4,4,4,4,2,4,3,3,3,4
0,-0.08726471193566841,0.5689110972692454,0.18409678966660414,0.5372845653912047,-0.6610889489264017,0,47,3,5,3,3,5,3,3,4,2,4,3,3,3,4
-1,-0.18986438958605312,-0.09755245429523819,0.5812022984610692,0.947971811702977,0.47149984886022683,0,21,3,7,1,2,3,1,4,5,2,2,4,4,4,4
0,0.32313399866587034,-0.19276153309016442,0.025254586148818092,0.8453000001250339,0.018464329745575422,0,64,5,1,5,5,4,3,4,4,2,5,4,4,4,4
0,0.22053432101548567,0.1880747820895405,0.18409678966660414,0.02392550750148947,-0.05704159010686648,0,39,4,8,5,5,4,4,3,4,3,4,3,5,3,4
